system:index,Abs_Lat,Annual_Mean_Radiation,Annual_Mean_Temperature,Annual_Precipitation,Aridity_Index,Bacterivores,Bulk_Density_15cm,CContent_15cm,CatIonExcCap_15cm,Clay_Content_15cm,CoOfVar_EVI_Hetero_1km,Contrast_EVI_Hetero_1km,CorFragVolPerc_15cm,Correlation_EVI_Hetero_1km,Depth_to_Bedrock,Dissimilarity_EVI_Hetero_1km,EVI,Entropy_EVI_Hetero_1km,Evenness_EVI_Hetero_1km,Fpar,Fungivores,Global_Biomass_IPCC,Gpp,Herbivores,Highest_Weekly_Radiation,Homogeneity_EVI_Hetero_1km,Human_Development_Percentage,Human_Footprint_2009,Isothermality,Lai,Lowest_Weekly_Radiation,Max_Temperature_of_Warmest_Month,Maximum_EVI_Hetero_1km,Mean_Diurnal_Range,Mean_Temperature_of_Coldest_Quarter,Mean_Temperature_of_Driest_Quarter,Mean_Temperature_of_Warmest_Quarter,Mean_Temperature_of_Wettest_Quarter,Min_Temperature_of_Coldest_Month,NDVI,Nadir_Reflectance_Band1,Nadir_Reflectance_Band2,Nadir_Reflectance_Band3,Nadir_Reflectance_Band4,Nadir_Reflectance_Band5,Nadir_Reflectance_Band6,Nadir_Reflectance_Band7,Npp,Omnivores,OrgCStockTHa_5to15cm,PET,Pixel_Lat,Pixel_Long,Population_Density,Precipitation_Seasonality,Precipitation_of_Coldest_Quarter,Precipitation_of_Driest_Month,Precipitation_of_Driest_Quarter,Precipitation_of_Warmest_Quarter,Precipitation_of_Wettest_Month,Precipitation_of_Wettest_Quarter,PredProb_of_R_Horizon,Predators,Radiation_Seasonality,Radiation_of_Coldest_Quarter,Radiation_of_Driest_Quarter,Radiation_of_Warmest_Quarter,Radiation_of_Wettest_Quarter,Range_EVI_Hetero_1km,Sand_Content_15cm,Shannon_Index_1km,Silt_Content_15cm,Simpson_Index_1km,Std_EVI_Hetero_1km,Temperature_Annual_Range,Temperature_Seasonality,Total_Number,Tree_Density,Unidentifi,Uniformity_EVI_Hetero_1km,Variance_EVI_Hetero_1km,WWF_Biome,eastness,elevation,hillshade,northness,pHinHOX_15cm,slope,.geo
00002ba83e835b2e22d0,9.295833588,169.4978333,25.48749924,524,2562.985107,26.84322069,1500,6,8,20,569,95861,0,3018,200,22719,3215.90332,24872,8820,43.00510025,0,200.095108,10389.99121,834.3969685,191.477005,4073,47,24.60919762,74.76592255,12.2856493,146.0099945,34,2053,13.3083334,23.64999962,24.15000153,26.63333321,26.46666718,16.20000076,4857.478027,1189.424683,3359.092285,533.2166138,1005.222412,3812.500977,3350.043701,2257.78833,4745.151367,32.86015853,10,1884.00061,-9.295833588,-40.44583511,12.47299957,88.72583771,16,2,10,202,117,276,3,0.130718954,0.0805244,163.8586884,173.7370758,170.9151611,164.689621,973,63,18299,18,7867,256,17.79999924,126.7087479,894.2310665,3708.755371,0,1047,66402,13,0.84000361,386.8999329,180,-0.542198658,62,0,"{""type"":""Point"",""coordinates"":[-40.44581272119631,-9.295822834697749]}"
00000c44f3cc3b50ce8e,9.3125,169.4978333,25.46249962,525,2605.973633,39.74981529,1489,7,12,19,703,168395,0,3403,200,28684,4402.680176,27897,9285,47.3045845,0.144927536,200,12965.5332,241.4656436,191.477005,3720,73,16.86249542,74.57865143,13.75718784,146.0099945,34,990,13.27499962,23.60000038,24.06666565,26.63333321,26.46666718,16.20000076,6016.500977,1028.586792,4001.683594,459.0480347,990.8131714,4301.330078,3271.739502,1936.493042,5545.76416,62.07576015,12,1880.002075,-9.3125,-40.41249847,12.01375294,88.86657715,16,2,10,203,117,277,5,1.666666667,0.0805244,163.8586884,173.7370758,170.9151611,164.689621,1360,64,21380,17,8607,374,17.79999924,128.9665985,345.1028133,548.3573608,0,649,130505,13,-0.70690912,378.0827942,180.9832916,0.706629574,63,0,"{""type"":""Point"",""coordinates"":[-40.412509320877895,-9.31251941814579]}"
0000848d86aeb914f6cd,9.304166794,169.4978333,25.42083359,526,2649.980957,69.90398692,1496,6,9,21,653,88855,0,1075,200,22026,2161.62085,25831,9384,31.68081284,6.666666665,200,7377.685547,17.45915033,191.477005,3523,29,7.546511173,74.29774475,8.183151245,146.0099945,33.90000153,1290,13.22499943,23.51666641,24,26.61666679,26.46666718,16.10000038,3468.949219,1395.783081,2858.724365,646.5957642,1073.185547,3731.157959,3848.055176,2722.82251,3213.231201,5.049019608,9,1879,-9.304166794,-40.39583206,11.90524387,89.68869781,15,2,9,202,119,280,4,1.33,0.0805244,163.8586884,173.7370758,170.9151611,164.689621,986,63,19027,17,8327,261,17.80000114,131.779068,100.4088235,9507.794922,0,841,59845,13,-0.009384433,378.9666138,180.0167389,-0.969836175,62,0,"{""type"":""Point"",""coordinates"":[-40.39581273742984,-9.304171126421771]}"
0000672d35b0632e21cf,9.3125,169.4978333,25.41250038,526,2633.985352,75.9968339,1492,5,9,22,654,71595,0,5629,200,19384,2527.618164,27434,9450,33.92936325,6.132330817,200,7065.196289,102.8046706,191.477005,3916,35,7.490564823,74.20411682,7.086752892,146.0099945,33.90000153,930,13.20833302,23.51666641,24,26.60000038,26.43333244,16.10000038,3883.188477,1390.552124,3113.721191,632.6958008,1093.727905,3696.818359,3750.490479,2552.656494,3036.971924,6.66483696,9,1879,-9.3125,-40.39583206,10.2906971,89.12718964,16,2,10,203,118,279,3,0.969487179,0.0805244,163.8586884,173.7370758,170.9151611,164.689621,835,62,19892,17,8481,263,17.80000114,130.9775391,192.5681595,8118.660645,0,685,83435,13,0.950752139,380.8516846,180.0002747,0.228060693,62,0,"{""type"":""Point"",""coordinates"":[-40.39581273742984,-9.31251941814579]}"
0000bc1c63088202b102,9.070833206,169.6840057,25.23749924,604,3121.992188,178.6833333,1461,9,11,26,705,90358,1,3716,200,24269,1733.757568,27443,9301,24.37627983,15.46666667,200,7307.934082,38.42462463,191.8379974,3192,45,7.995698929,73.38095093,5.688366413,146.4360046,33.5,1087,12.84166718,23.20000076,23.68333435,26.53333282,26.03333282,16,2944.219482,1458.210571,2679.520752,647.3397217,1128.279297,3409.143799,3501.646484,2598.3396,3197.144287,11.48888889,12,1880.000854,-9.070833206,-40.32916641,4.17019701,85.23532867,24,4,16,212,133,318,3,0.533333333,0.081413105,164.0905457,173.9465332,171.0500793,164.6107635,1036,55,20806,19,8539,301,17.5,140.5366974,244.5968469,7291.976074,0,712,84154,13,0.701409101,378.0671387,180,0.711247563,62,0,"{""type"":""Point"",""coordinates"":[-40.329161053504194,-9.070822907748724]}"
000025dfb8736fde2276,9.087499619,169.6840057,25.25833321,602,3111.000732,349.0921986,1484,7,10,23,339,37946,1,-579,200,14363,1700.822021,23291,8958,23.8400631,0,5293.919922,6668.427246,29,191.8379974,4960,0,10.1551342,73.94636536,5.788980007,146.4360046,33.5,2239,12.86666679,23.23333359,23.71666718,26.53333282,26.06666756,16.10000038,2886.29541,1440.084595,2583.281494,644.4619751,1112.044556,3443.279785,3560.472412,2725.578857,2536.204834,191.1276596,11,1879.996094,-9.087499619,-40.32916641,4.170196533,85.05490875,24,4,17,213,131,316,2,0,0.081413105,164.0905457,173.9465332,171.0500793,164.6107635,539,59,16419,18,7738,150,17.39999962,139.7047729,569.2198582,12336.47168,0,1224,18678,13,0.810981989,377.9654846,179.0167389,-0.570811987,61,0,"{""type"":""Point"",""coordinates"":[-40.3291610535042,-9.087519491196765]}"
00003ae56a5a32593fa7,9.087499619,169.6840057,25.24166679,605,3116.992432,347.0973998,1491,6,10,22,505,81202,2,1507,200,22087,1697.544312,26520,9617,26.55361176,0.333333333,204.4567719,6779.303711,25.16155158,191.8379974,3747,39,12.21403027,73.61904907,6.213200569,146.4360046,33.5,1572,12.88333321,23.21666718,23.68333435,26.54999924,26.03333282,16,2854.790283,1450.777832,2646.297119,657.0939331,1126.547729,3385.94873,3479.382324,2564.272217,2571.671631,52.60251491,10,1879.998047,-9.087499619,-40.32083511,24.85917282,85.27529907,24,4,17,214,132,318,3,0,0.081413105,164.0905457,173.9465332,171.0500793,164.6107635,756,60,17231,18,8092,217,17.5,140.3054047,425.1947996,6150.674316,0,851,51213,13,0.153637886,377.8660278,180,-0.97154063,61,0,"{""type"":""Point"",""coordinates"":[-40.320812761780175,-9.087519491196765]}"
0000231863f5a2cd7c4e,9.137499809,169.6840057,25.33333397,564,3013.010986,202.8496418,1504,8,9,20,935,234267,1,2035,200,35020,3079.581543,28405,9041,33.35597229,10.64074074,200,8844.46582,320.4409273,191.8379974,2569,42,17.08055878,73.8921051,7.742416859,146.4360046,33.5,920,12.78333282,23.28333282,23.73333359,26.64999962,26.16666794,16.20000076,4229.366699,1491.609741,3705.573486,670.8903198,1221.962646,4051.626953,3766.509766,2457.58667,4257.367676,49.61823869,11,1878.001221,-9.137499809,-40.30416489,18.88010597,88.21855164,20,3,14,196,128,305,3,6.618108735,0.081413105,164.0905457,173.9465332,171.0500793,164.6107635,1374,63,19949,17,8271,409,17.29999924,142.2279205,590.1676573,2389.733398,0,618,173476,13,0.987392426,365.8667297,179,0.154399469,65,0,"{""type"":""Point"",""coordinates"":[-40.30416106162098,-9.137519474963215]}"
0000136aca3dc8953487,9.029166222,169.6840057,25.14166641,591,3118.014893,54.16666667,1465,10,10,26,579,97602,0,1287,200,23349,1891.286743,26352,9409,27.89030647,7.850793651,200,7411.731445,99.04792002,191.8379974,3580,17,9.920759201,73.1213913,6.958124638,146.4360046,33.29999924,1164,12.64999962,23.04999924,23.51666641,26.48333359,25.98333359,16,3556.804443,1135.438354,2352.501953,496.2891235,877.9338989,3293.073242,3335.468018,2350.35791,2712.379639,47.20268404,14,1875.999268,-9.029166222,-40.29583359,4.17019701,87.69417572,20,3,15,207,137,314,3,0.614319802,0.081413105,164.0905457,173.9465332,171.0500793,164.6107635,1062,53,18404,22,8262,261,17.29999924,144.8327179,208.8823842,9909.731445,0,779,52946,13,-0.550761938,381.0163574,181,-0.828637838,61,0.967119813,"{""type"":""Point"",""coordinates"":[-40.295812769896955,-9.029171215706294]}"
0000c5dfd3970c82e8ab,5.045833111,159.9568787,27.85833359,1377,7110.97168,140,1447,10,11,19,713,256174,2,501,200,41222,4091.202148,28411,9467,52.10199356,125,6392.908203,12057.7998,158,197.0200043,1750,67,33.23825836,77.37306976,17.36219597,118.9199982,36,894,11.6833334,26.91666603,28.01666641,29.46666718,26.91666603,20.89999962,6115.112305,811.0218506,3356.168213,383.4725952,796.6977539,3592.227295,2519.92627,1461.942383,5363.600098,40,14,1894.000488,-5.045833111,-42.78749847,430.6817017,96.81222534,815,10,34,87,314,815,12,40,0.167491183,162.4080048,192.3448486,184.6640778,125.2184601,1393,59,21797,23,8720,388,15.10000038,110.7173615,503,5092.751953,0,607,136881,1,-0.701442301,71.06489563,181.9835968,-0.700147986,55,0.983572125,"{""type"":""Point"",""coordinates"":[-42.787508549784285,-5.045824214549472]}"
00007c6352d4ef9fa972,37.79583359,163.5623016,16.75,1049,12449.07324,1396.137931,1090,78,38,27,369,64200,15,3458,200,19201,4923.713867,26373,9149,64.90146637,764.5517241,0,29032.28906,166.2068966,238.401001,3745,15,15.45288277,41.95011139,33.81184387,73.97730255,24.60000038,1214,6.166666508,13.5,20.13333321,20.98333359,16.38333321,9.899999619,6995.04248,469.3844604,3371.219482,339.2790527,621.6833496,2906.947754,1677.138794,712.1016846,16659.8418,831.0344828,69,836.9989014,37.79583359,-25.48749924,0.725192726,36.31242752,306,36,139,183,132,375,22,166.2068966,0.360714495,119.4345245,230.2898407,211.1748505,85.46655273,918,32,18205,42,8123,242,14.70000076,305.7033691,3325.18482,25517.21289,1.046888985,779,49726,4,-0.559678912,282.4636536,192.9682465,0.82859391,58,6.967103958,"{""type"":""Point"",""coordinates"":[-25.48751416659247,37.795813581574436]}"
0000e4f3dda0fba78cc2,34.57083511,167.9880524,17.9375,571,4370.043457,21,1491,17,26,33,629,136716,5,-555,200,30144,2308.917725,28652,8861,34.70019913,9,500,9498.398438,141,240.7640076,2528,66,8.843091965,43.21120453,7.373929024,89.99189758,29.70000076,972,10.02499962,12.3166666,23.51666641,24.03333473,13.1833334,6.5,4210.001465,893.7761841,2200.162598,462.5107422,806.3667603,2562.305176,2504.187744,1803.137573,6167.251953,3,22,1310.998291,34.57083511,-6.320833206,203.8691559,79.20679474,272,0,8,11,111,286,5,3,0.320098668,104.2011871,228.6518402,220.2575378,97.95121002,823,37,18566,31,8084,230,23.20000076,473.3302307,177,98.30271912,0,599,64386,12,0.303598583,8.016702652,180,-0.950315952,74,0,"{""type"":""Point"",""coordinates"":[-6.320823800593955,34.57081462863839]}"
000067c63418f0641763,34.57083511,168.2533112,17.78750038,578,4500.030273,48,1490,11,16,21,1087,183056,5,2240,200,32333,3135.196777,28343,9493,45.02288055,4,8400,10248.04395,42,240.4320068,2897,28,8.584547997,43.68460464,8.61113739,90.82649994,29,972,9.741666794,12.44999981,23,23.58333397,13.23333359,6.699999809,4774.488281,1029.388672,2925.04248,524.5839233,943.1038208,3203.994141,2852.725342,2075.913574,5608.520508,0,16,1290.998413,34.57083511,-6.387499809,203.8691711,80.50946045,279,0,7,10,115,293,5,0,0.317047983,105.0340805,228.4457703,220.1066895,98.74294281,1217,54,20795,25,8599,369,22.29999924,448.7969971,94,6809.921875,0,629,162040,12,0.377223879,12.94979668,180,0.919197083,70,0,"{""type"":""Point"",""coordinates"":[-6.387520367808448,34.570814628638395]}"
0000a14f3798bb26da68,35.62916565,165.8484802,18.57500076,611,5473.060547,3,1431,15,22,28,744,127648,6,2657,200,28452,2558.662842,28152,9477,36.19965744,0,0,10044.7998,7,245.9909973,2854,74,37.61534882,39.57307053,7.345111847,87.30059814,28.89999962,915,8.033332825,13.51666641,24.08333397,24.36666679,13.51666641,8.600000381,4171.547852,1121.919556,2663.417725,593.6287231,968.7033081,2990.30542,2638.003662,1831.623779,6270,1,20,1151.002441,35.62916565,-5.304166794,1561.936523,75.35778809,294,1,14,20,121,294,1,0,0.33784616,104.8697739,231.3356171,221.710083,100.8764725,1006,43,20300,30,8531,308,20.29999924,443.4959106,11,3604.7771,0,634,90264,12,-0.016057599,1.016750574,180.0167542,0.945855439,73,0,"{""type"":""Point"",""coordinates"":[-5.304172425105746,35.62916257945787]}"
00007f799be181d1b62d,35.57083511,166.5713043,18.23333359,770,6544.978027,283,1453,13,22,33,848,98111,12,4277,200,25683,2142.480225,28411,9650,30.13565063,42,500,7331.07959,684,245.8739929,2869,100,22.63674164,41.1723175,5.792423248,87.69029999,29.5,985,9.716667175,12.53333282,24.20000076,24.43333435,12.53333282,5.900000095,3432.304688,1344.759521,2710.623779,638.244751,1135.103149,3024.24707,2816.666748,1976.959473,4760.002441,42,19,1186.999023,35.57083511,-5.620833397,90.44286346,82.93632507,399,0,7,18,143,399,8,0,0.335938334,105.266243,231.5690002,227.4046173,105.266243,1117,32,22712,35,8874,324,23.60000038,482.061554,1051,0,0,628,88996,12,-0.993537903,111.4679794,183.0502319,-0.104477912,73,1.016750336,"{""type"":""Point"",""coordinates"":[-5.62082402786365,35.57081430396739]}"
00004a0a140b5292f975,35.33750153,166.9138489,18.1875,762,5947.017578,8,1470,11,20,34,790,116171,8,1942,200,27399,2815.150391,27835,9395,34.79390717,0,500,9092.020508,29,245.526001,2847,100,23.91463089,40.47101593,6.071596622,88.06770325,29.29999924,1246,9.308333397,12.5,23.96666718,24.36666679,12.5,6.300000191,4290.556641,1246.878662,2953.107422,557.578064,1037.976074,3515.019287,3223.044678,2212.423828,5872.073242,0,17,1266.001221,35.33750153,-5.995833397,173.7239532,86.99394226,414,0,9,16,143,414,6,0,0.333560258,105.7647018,231.5269165,227.4560699,101.7071609,1156,38,19630,29,8432,296,23,477.5083313,37,0,0,699,75503,12,-0.69385004,95.13292694,181.0167542,0.682027042,72,0.016726831,"{""type"":""Point"",""coordinates"":[-5.995823906112029,35.33751096858319]}"
00000521bb584d8677b2,36.46250153,171.0530548,17.82500076,533,6118.010742,622,1364,26,23,28,2014,248187,5,4933,200,36930,987.9806519,22725,9520,18.90228844,22,200.1809082,3176.399902,203,267.776001,2638,8,43.20085907,35.36155319,3.595055819,82.32350159,27.29999924,1601,6.683333397,12.63333321,23.23333359,23.73333359,13.58333302,8.399999619,2597.371826,714.3630371,1260.555664,406.1608582,741.1691284,1226.710938,971.0926514,627.0201416,1954,2,30,992.0010986,36.46250153,-6.229166508,7886.314941,73.07160187,240,0,15,17,96,263,7,2,0.377891004,97.17529297,249.3281555,238.5214691,97.5592041,1427,43,17520,29,8141,512,18.89999962,450.6182556,851,5058.746582,,1167,285193,12,-0.389210105,1.98301518,180.0167542,0.91861546,73,0,"{""type"":""Point"",""coordinates"":[-6.229172124785076,36.46251060332832]}"
00009bdbd7f46c21acca,37.78749847,158.7237549,16.76666641,541,4396.011719,202.4823782,1453,14,12,21,813,135935,19,4040,200,30316,2656.904053,28295,9607,36.91847229,0,500,9291.027344,20.24823782,248.947998,2657,89,7.000076294,44.2332077,7.642591,74.61710358,29.39999962,1321,11.63333321,10.5666666,23.5,23.83333397,11.51666641,3.099999905,4263.053223,1175.976685,2828.868652,469.9689941,889.3067017,3344.051514,2968.071289,1802.350464,5927.472656,40.49647564,17,1200.99707,37.78749847,-7.554166794,1.708157659,63.83421707,226,3,23,29,95,244,12,0,0.381804138,88.92281342,232.6049194,228.664917,83.87754059,1207,44,22943,36,8890,354,26.29999924,542.1813354,263.2270917,0,0,652,119576,12,-0.997157574,173.2349396,183.0161743,-0.072921,62,1,"{""type"":""Point"",""coordinates"":[-7.55417169459601,37.78751017313925]}"
00000d4ecdb21e217b79,38.77916718,154.1888733,15.61666679,637,5604.119141,400,1420,13,14,23,2237,623356,17,4157,200,61551,2235.102051,29278,9697,35.7349205,716,500,7437.819824,50,245.0870056,1866,65,36.01823425,42.49363708,7.054942608,69.89969635,28.10000038,833,11.13333321,9.300000191,22.71666718,22.95000076,10.13333321,1.899999976,3533.199951,1352.945068,2835.972168,656.8707275,1107.6604,3151.707275,2813.362305,2094.204834,4960.995605,57,17,1173.996704,38.77916718,-7.420833111,2125.765869,56.1463623,247,5,35,41,94,261,13,11,0.392870009,84.64451599,224.2389984,224.2389984,78.32035828,2510,41,24640,36,9063,799,26.20000076,560.232605,1234,10.64531517,0,558,545986,12,0.986258626,397.9261475,176.9659576,0.150203958,70,1.033478022,"{""type"":""Point"",""coordinates"":[-7.420823443455863,38.779161556744235]}"
00009164148c1c25e58b,39.0625,136.7620087,16.57916641,674,6746.00293,550.5647785,1422,18,15,23,1489,524757,10,3050,200,55860,2913.819336,29349,9671,37.63130569,20.39128809,500,9918.001953,101.9564405,236.3350067,1624,92,42.79872513,44.51121902,6.932647228,58.62200165,26.60000038,720,9.258333206,11.53333282,21.54999924,22.04999924,12.33333302,5.800000191,4358.740234,1169.660889,2914.003662,633.8688965,1050.825439,3141.423828,2729.105957,1671.702515,6452.800781,81.56515236,23,996.0075684,39.0625,-8.879166603,60.49193192,63.32982254,285,5,30,38,107,302,4,40.78257618,0.434971243,68.67588806,214.7216949,207.1613007,64.79611969,2940,47,24310,31,9027,709,20.79999924,424.4967957,897.216676,0,101.9564405,547,393887,12,0.797462702,6.120401859,178.0170441,-0.59556061,71,1.000280142,"{""type"":""Point"",""coordinates"":[-8.879171264406944,39.06250975918373]}"
000040034a79f0ad4435,38.61249924,145.1815948,15.85000038,686,6050.03125,281,1392,19,14,20,1021,205601,15,4606,200,34664,3373.700928,29622,9506,50.16611099,382,7800,16042.12109,125,237.0749969,2448,35,9.246273994,43.01994324,13.29366875,64.71839905,27,826,10.0666666,10.16666698,22.03333282,22.41666603,11,3.599999905,5600.647461,798.5180664,2740.874512,362.5316772,728.1123657,3172.840576,2628.682129,1462.053223,10827.92285,35,22,1108.99939,38.61249924,-8.262499809,0.950936198,61.90341568,288,5,31,38,111,302,14,0,0.407431483,77.57660675,216.8284607,212.0259247,71.80348969,1321,47,21374,33,8693,450,23.39999962,499.8636169,823,21927.82813,0,535,190925,12,-0.479388922,266.0977173,180.9989014,0.87323755,62,1.000280142,"{""type"":""Point"",""coordinates"":[-8.262519759050335,38.61250990528568]}"
0000db58af7261b0a131,38.70416641,143.6515198,16.16250038,675,5860.951172,165.5,1404,19,11,17,451,94866,16,-612,200,25060,3373.359375,27110,9497,46.64371109,197.5,7800,16197.32813,103,234.8059998,3095,67,8.167387009,44.12393188,10.64796162,63.64519882,27.29999924,1210,10.32499981,10.53333378,22.16666603,22.54999924,11.36666679,3.900000095,5665.512207,799.3384399,2748.952148,383.2754517,724.7623291,3259.5896,2632.124512,1408.606323,10863.58398,16,22,1114.002319,38.70416641,-8.320833206,0.422735333,61.84188843,282,5,31,39,109,298,15,9,0.409524024,76.45380402,215.1051483,210.3564606,70.68073273,751,56,17559,28,8125,217,23.39999962,489.3972168,491,10094.15625,0,745,45694,12,-0.673000395,168.3506165,181.9994354,-0.738001287,60,0.999719799,"{""type"":""Point"",""coordinates"":[-8.320823151251966,38.70416158109455]}"
0000a59b5dfcfd1cec52,38.26250076,148.7380219,16.79999924,579,4741.038086,153,1439,18,15,22,1396,265755,15,3558,200,43022,1919.378906,25763,9789,33.171978,146,3702.518555,6836.799805,70,240.8999939,1513,23,4.509897232,45.71231079,7.183954716,66.8065033,28.10000038,898,11.01666641,11.21666718,22.71666718,23.01666641,12.11666679,4,3877.68457,750.6161499,1787.638794,392.3007202,701.3259277,2351.351563,1845.106689,1150.605957,4201.200195,24,21,1178.99707,38.26250076,-8.262499809,0.272594869,64.22108459,247,3,23,31,99,262,8,0,0.401388168,80.48512268,220.3727722,215.485611,74.48512268,1542,48,22540,30,8889,473,24.10000038,480.449585,393,10479.69238,0,782,207364,12,-0.726039052,45.09762192,182.9671173,0.649933279,64,0.983551919,"{""type"":""Point"",""coordinates"":[-8.262519759050333,38.26251001892053]}"
0000c83735ae31cd0c32,37.73749924,154.4712372,16.57500076,566,4654.038086,1407.421245,1468,12,12,25,542,98020,17,1578,200,24090,2743.715088,25895,8288,36.14862442,20.39740935,500,9645.143555,244.7689122,246.3829956,3595,97,16.06400299,44.50980377,8.233054161,71.63610077,28.70000076,1757,11.35000038,10.64999962,23,23.41666794,11.59999943,3.200000048,4204.924805,1251.914185,2948.739746,566.2538452,1028.299316,3579.800781,3409.437256,2070.443604,6178.567871,101.9870467,14,1187.997681,37.73749924,-8.029166222,0.258795619,65.46055603,244,3,23,29,102,259,13,20.39740935,0.389541745,85.37526703,225.5115356,220.5243073,79.41388702,913,43,16048,33,7229,246,25.5,519.3505859,1937.753888,0,142.7818654,900,57608,12,0.829419672,190.9319,179.0332184,0.531746626,66,0.016447803,"{""type"":""Point"",""coordinates"":[-8.029171540377288,37.737510189372806]}"
00004e721ea81549cf60,38.05416489,147.2050476,15.97500038,581,5347,128,1377,25,18,19,3077,1919963,10,559,200,112225,1340.548096,25500,9709,22.65397263,43,7791.648926,6212.799805,10,244.8300018,551,0,28.62526321,46.11452103,3.962485075,66.3164978,23.79999924,799,7.516666889,11.89999962,19.60000038,19.83333397,12.69999981,7.5,2427.647705,996.8059692,1830.076904,576.3834229,935.7683716,2287.728027,1940.855225,1453.839233,3943.800049,5,25,1094,38.05416489,-8.820833206,0,68.31104279,259,3,23,30,102,277,18,1,0.410589397,78.40515137,221.3367767,216.5120697,73.02277374,3051,56,20189,25,8592,1030,16.29999924,326.6600952,187,17062.18945,0,794,996264,12,-0.883914411,17.11889076,184.950058,0.46745646,65,1.966803193,"{""type"":""Point"",""coordinates"":[-8.820822988916472,38.05416179213071]}"
0000d0c21f6c24f394d1,39.78749847,129.4045564,15.02499962,714.0000001,8856.000001,99,1230,32,18,18,2294,1968750,10,-1286,200,118000,317.1226196,19273,9796,34.0043869,30,7791.658691,3058.399902,10,223.4589998,874,0,7.257526398,41.13475037,6.842105389,52.98130039,22.20000076,1750,5.800000191,11.30000019,18.03333283,18.51666641,12.10000038,8.100000382,709.7266235,677.1566772,1017.306335,501.0719299,779.4428101,1345.601563,897.960083,684.9942017,1979.400024,16,38,892.0000001,39.78749847,-9.020833015,0,56.20939637,287,9.000000001,46,52,103,301,24,3,0.44039023,63.24911504,204.160309,197.1492311,59.76307683,3155,56,19062,27,8438,996,14.10000038,292.2211304,158,46213.9336,0,1550,878056,12,-0.938711345,2.431303978,183.9838562,0.342032224,66,1.016748786,"{""type"":""Point"",""coordinates"":[-9.020822923982273,39.78750952379726]}"
